open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
44.38,44.52,44.05,44.34,9023100.0,44.52,44.05,44.34,44.38,9023148.0,1.0,0.0,VZ,XNYS,2024-11-29T00:00:00+0000
44.48,44.73,44.37,44.38,12372354.0,44.73,44.37,44.38,44.48,12372354.0,1.0,0.0,VZ,XNYS,2024-11-27T00:00:00+0000
43.98,44.5,43.75,44.37,17244500.0,44.5,43.7527,44.37,43.98,17247031.0,1.0,0.0,VZ,XNYS,2024-11-26T00:00:00+0000
43.34,44.045,43.31,43.98,16995975.0,44.045,43.31,43.98,43.34,28365883.0,1.0,0.0,VZ,XNYS,2024-11-25T00:00:00+0000
42.6,43.34,42.34,43.15,17014000.0,43.335,42.335,43.15,42.6,17017421.0,1.0,0.0,VZ,XNYS,2024-11-22T00:00:00+0000
42.22,42.745,42.005,42.5,10333932.0,42.745,42.005,42.5,42.22,12534057.0,1.0,0.0,VZ,XNYS,2024-11-21T00:00:00+0000
42.0,42.28,41.75,42.22,14701800.0,42.28,41.75,42.22,42.0,14706508.0,1.0,0.0,VZ,XNYS,2024-11-20T00:00:00+0000
42.21,42.21,41.8,41.93,9794278.0,42.23,41.8,41.93,42.21,10520611.0,1.0,0.0,VZ,XNYS,2024-11-19T00:00:00+0000
41.67,42.575,41.67,42.25,13623987.0,42.575,41.67,42.25,41.67,17409010.0,1.0,0.0,VZ,XNYS,2024-11-18T00:00:00+0000
40.8,41.77,40.8,41.65,21473600.0,41.77,40.8,41.65,40.8,21482452.0,1.0,0.0,VZ,XNYS,2024-11-15T00:00:00+0000
41.14,41.26,40.86,40.87,13630800.0,41.255,40.86,40.87,41.14,13636571.0,1.0,0.0,VZ,XNYS,2024-11-14T00:00:00+0000
40.4,41.4,40.31,41.14,19928400.0,41.4,40.31,41.14,40.4,19953509.0,1.0,0.0,VZ,XNYS,2024-11-13T00:00:00+0000
40.5,40.6,40.07,40.4,16977500.0,40.6,40.0742,40.4,40.5,16984576.0,1.0,0.0,VZ,XNYS,2024-11-12T00:00:00+0000
40.47,40.88,40.41,40.44,17107300.0,40.88,40.41,40.44,40.47,17116413.0,1.0,0.0,VZ,XNYS,2024-11-11T00:00:00+0000
40.74,40.85,40.42,40.48,21283300.0,40.85,40.42,40.48,40.74,21305883.0,1.0,0.0,VZ,XNYS,2024-11-08T00:00:00+0000
41.08,41.19,40.51,40.57,24210800.0,41.19,40.51,40.57,41.08,24225531.0,1.0,0.0,VZ,XNYS,2024-11-07T00:00:00+0000
41.44,41.67,40.93,41.16,18297987.0,41.67,40.93,41.16,41.44,21957071.0,1.0,0.0,VZ,XNYS,2024-11-06T00:00:00+0000
41.01,41.27,40.83,41.26,12317700.0,41.27,40.83,41.26,41.01,12322777.0,1.0,0.0,VZ,XNYS,2024-11-05T00:00:00+0000
41.65,41.77,40.9,41.06,14759000.0,41.77,40.9,41.06,41.65,14760870.0,1.0,0.0,VZ,XNYS,2024-11-04T00:00:00+0000
42.12,42.35,41.3,41.36,16670500.0,42.35,41.3,41.36,42.12,16682363.0,1.0,0.0,VZ,XNYS,2024-11-01T00:00:00+0000
41.26,42.65,41.245,42.13,25072723.0,42.65,41.245,42.13,41.26,31077938.0,1.0,0.0,VZ,XNYS,2024-10-31T00:00:00+0000
41.33,41.51,41.12,41.28,16350995.0,41.51,41.12,41.28,41.33,16372594.0,1.0,0.0,VZ,XNYS,2024-10-30T00:00:00+0000
41.315,41.68,41.29,41.33,15072322.0,41.68,41.29,41.33,41.315,15072322.0,1.0,0.0,VZ,XNYS,2024-10-29T00:00:00+0000
41.45,41.78,41.39,41.62,13572000.0,41.78,41.39,41.62,41.45,13574976.0,1.0,0.0,VZ,XNYS,2024-10-28T00:00:00+0000
41.9,42.18,41.37,41.38,19711800.0,42.18,41.37,41.38,41.9,19717360.0,1.0,0.0,VZ,XNYS,2024-10-25T00:00:00+0000
42.38,42.45,41.64,41.86,23502600.0,42.45,41.64,41.86,42.38,23506361.0,1.0,0.0,VZ,XNYS,2024-10-24T00:00:00+0000
41.86,42.9,41.76,42.86,27023483.0,42.9,41.76,42.86,41.86,27174732.0,1.0,0.0,VZ,XNYS,2024-10-23T00:00:00+0000
41.9,42.64,40.75,41.5,36808954.0,42.64,40.75,41.5,41.9,42576288.0,1.0,0.0,VZ,XNYS,2024-10-22T00:00:00+0000
44.05,44.2,43.6,43.7,18739400.0,44.2,43.6,43.7,44.045,18760023.0,1.0,0.0,VZ,XNYS,2024-10-21T00:00:00+0000
43.83,44.17,43.67,43.99,13056400.0,44.165,43.67,43.99,43.83,13058370.0,1.0,0.0,VZ,XNYS,2024-10-18T00:00:00+0000
43.88,44.0,43.525,43.85,10539459.0,44.0,43.525,43.85,43.88,10539459.0,1.0,0.0,VZ,XNYS,2024-10-17T00:00:00+0000
43.74,44.1,43.66,43.91,9458993.0,44.1,43.66,43.91,43.74,9458993.0,1.0,0.0,VZ,XNYS,2024-10-16T00:00:00+0000
43.47,43.97,43.165,43.74,15444457.0,43.97,43.165,43.74,43.47,15444457.0,1.0,0.0,VZ,XNYS,2024-10-15T00:00:00+0000
43.0,43.29,42.89,43.19,9923489.0,43.29,42.89,43.19,43.0,9923489.0,1.0,0.0,VZ,XNYS,2024-10-14T00:00:00+0000
43.15,43.24,42.8,43.0,10658662.0,43.24,42.8,43.0,43.15,10658662.0,1.0,0.0,VZ,XNYS,2024-10-11T00:00:00+0000
43.44,43.67,42.81,42.95,12352803.0,43.67,42.81,42.95,43.44,12352803.0,1.0,0.68,VZ,XNYS,2024-10-10T00:00:00+0000
44.06,44.25,43.805,44.11,12614166.0,44.25,43.805,43.4325,44.06,12614166.0,1.0,0.0,VZ,XNYS,2024-10-09T00:00:00+0000
44.0,44.15,43.69,44.01,10840600.0,44.15,43.69,44.01,44.0,10855107.0,1.0,0.0,VZ,XNYS,2024-10-08T00:00:00+0000
44.08,44.14,43.77,43.84,12879700.0,44.135,43.77,43.84,44.08,12884971.0,1.0,0.0,VZ,XNYS,2024-10-07T00:00:00+0000
894.36,902.69,888.025,902.17,2401634.0,902.69,888.025,902.17,894.36,2401634.0,1.0,0.0,NFLX,XNAS,2024-12-03T00:00:00+0000
887.51,902.34,884.12,897.74,2388966.0,902.34,884.12,897.74,887.51,2388966.0,1.0,0.0,NFLX,XNAS,2024-12-02T00:00:00+0000
882.17,892.41,876.68,886.81,2027237.0,892.41,876.68,886.81,882.17,2027237.0,1.0,0.0,NFLX,XNAS,2024-11-29T00:00:00+0000
872.06,880.95,858.91,877.34,2578222.0,880.95,858.91,877.34,872.06,2578222.0,1.0,0.0,NFLX,XNAS,2024-11-27T00:00:00+0000
867.49,886.36,867.2501,872.6,3138259.0,886.36,867.2501,872.6,867.49,3138259.0,1.0,0.0,NFLX,XNAS,2024-11-26T00:00:00+0000
902.05,902.05,864.22,865.59,6014203.0,902.05,864.22,865.59,902.05,6014203.0,1.0,0.0,NFLX,XNAS,2024-11-25T00:00:00+0000
896.0,906.0,893.0,897.79,3214020.0,906.0,893.0,897.79,896.0,3214020.0,1.0,0.0,NFLX,XNAS,2024-11-22T00:00:00+0000
883.93,908.0,877.24,897.48,4511263.0,908.0,877.24,897.48,883.93,4511263.0,1.0,0.0,NFLX,XNAS,2024-11-21T00:00:00+0000
879.98,890.6,868.4,883.85,4093843.0,890.6,868.4,883.85,879.98,4093843.0,1.0,0.0,NFLX,XNAS,2024-11-20T00:00:00+0000
839.75,874.49,839.16,871.32,3814227.0,874.49,839.16,871.32,839.75,3814227.0,1.0,0.0,NFLX,XNAS,2024-11-19T00:00:00+0000
815.5,848.45,809.3301,847.05,4084081.0,848.45,809.3301,847.05,815.5,4084081.0,1.0,0.0,NFLX,XNAS,2024-11-18T00:00:00+0000
832.04,832.04,816.49,823.96,3673720.0,832.04,816.49,823.96,832.04,3673720.0,1.0,0.0,NFLX,XNAS,2024-11-15T00:00:00+0000
833.67,840.9997,830.02,837.26,3038231.0,840.9997,830.02,837.26,833.67,3038231.0,1.0,0.0,NFLX,XNAS,2024-11-14T00:00:00+0000
822.615,836.9899,820.5368,830.47,2767772.0,836.9899,820.5368,830.47,822.615,2767772.0,1.0,0.0,NFLX,XNAS,2024-11-13T00:00:00+0000
807.5,820.3697,803.75,819.5,2814064.0,820.3697,803.75,819.5,807.5,2814064.0,1.0,0.0,NFLX,XNAS,2024-11-12T00:00:00+0000
795.9,806.823,795.565,805.44,2399150.0,806.823,795.565,805.44,795.9,2399150.0,1.0,0.0,NFLX,XNAS,2024-11-11T00:00:00+0000
797.36,799.06,788.65,795.04,1910626.0,799.06,788.65,795.04,797.36,1910626.0,1.0,0.0,NFLX,XNAS,2024-11-08T00:00:00+0000
781.37,798.22,779.94,796.54,3295074.0,798.22,779.94,796.54,781.37,3295074.0,1.0,0.0,NFLX,XNAS,2024-11-07T00:00:00+0000
771.5,781.49,757.38,780.21,3690817.0,781.49,757.38,780.21,771.5,3690817.0,1.0,0.0,NFLX,XNAS,2024-11-06T00:00:00+0000
757.35,767.5299,756.27,763.91,2200645.0,767.5299,756.27,763.91,757.35,2200645.0,1.0,0.0,NFLX,XNAS,2024-11-05T00:00:00+0000
753.14,762.48,749.69,755.51,1902194.0,762.48,749.69,755.51,753.14,1902194.0,1.0,0.0,NFLX,XNAS,2024-11-04T00:00:00+0000
753.48,763.7999,747.77,756.1,2996829.0,763.7999,747.77,756.1,753.48,2996829.0,1.0,0.0,NFLX,XNAS,2024-11-01T00:00:00+0000
753.93,760.7899,752.23,756.03,3057709.0,760.7899,752.23,756.03,753.93,3057709.0,1.0,0.0,NFLX,XNAS,2024-10-31T00:00:00+0000
758.08,759.79,752.2775,753.74,1722002.0,759.79,752.2775,753.74,758.08,1722002.0,1.0,0.0,NFLX,XNAS,2024-10-30T00:00:00+0000
751.13,763.88,748.01,759.44,3660433.0,763.88,748.01,759.44,751.13,3660433.0,1.0,0.0,NFLX,XNAS,2024-10-29T00:00:00+0000
758.68,758.68,747.88,749.12,2862405.0,758.68,747.88,749.12,758.68,2862405.0,1.0,0.0,NFLX,XNAS,2024-10-28T00:00:00+0000
756.17,768.5,753.53,754.68,2819473.0,768.5,753.53,754.68,756.17,2819473.0,1.0,0.0,NFLX,XNAS,2024-10-25T00:00:00+0000
751.97,755.82,746.25,754.55,2642962.0,755.82,746.25,754.55,751.97,2642962.0,1.0,0.0,NFLX,XNAS,2024-10-24T00:00:00+0000
762.83,763.7899,744.26,749.29,3749007.0,763.7899,744.26,749.29,762.83,3749007.0,1.0,0.0,NFLX,XNAS,2024-10-23T00:00:00+0000
765.27,769.7,761.12,764.24,2987252.0,769.7,761.12,764.24,765.27,2987252.0,1.0,0.0,NFLX,XNAS,2024-10-22T00:00:00+0000
765.76,773.0,756.6,772.07,6057093.0,773.0,756.6,772.07,765.76,6057093.0,1.0,0.0,NFLX,XNAS,2024-10-21T00:00:00+0000
737.64,766.281,736.23,763.89,15974119.0,766.281,736.23,763.89,737.64,15974119.0,1.0,0.0,NFLX,XNAS,2024-10-18T00:00:00+0000
704.35,704.4124,677.88,687.65,8926672.0,704.4124,677.88,687.65,704.35,8926672.0,1.0,0.0,NFLX,XNAS,2024-10-17T00:00:00+0000
703.43,705.59,697.82,702.0,2494276.0,705.59,697.82,702.0,703.43,2494276.0,1.0,0.0,NFLX,XNAS,2024-10-16T00:00:00+0000
712.51,713.4,699.7806,705.98,2932752.0,713.4,699.7806,705.98,712.51,2932752.0,1.0,0.0,NFLX,XNAS,2024-10-15T00:00:00+0000
725.0,726.6196,711.3109,713.0,2797071.0,726.6196,711.3109,713.0,725.0,2797071.0,1.0,0.0,NFLX,XNAS,2024-10-14T00:00:00+0000
734.9,736.0,721.22,722.79,2299525.0,736.0,721.22,722.79,734.9,2299525.0,1.0,0.0,NFLX,XNAS,2024-10-11T00:00:00+0000
723.29,733.85,722.5,730.29,2767862.0,733.85,722.5,730.29,723.29,2767862.0,1.0,0.0,NFLX,XNAS,2024-10-10T00:00:00+0000
719.25,728.59,718.87,727.43,1980541.0,728.59,718.87,727.43,719.25,1981070.0,1.0,0.0,NFLX,XNAS,2024-10-09T00:00:00+0000
703.88,725.06,703.5457,721.76,3186917.0,725.06,703.5457,721.76,703.88,3187402.0,1.0,0.0,NFLX,XNAS,2024-10-08T00:00:00+0000
714.755,715.88,696.43,701.92,3360520.0,715.88,696.43,701.92,714.755,3360520.0,1.0,0.0,NFLX,XNAS,2024-10-07T00:00:00+0000
327.4,332.7999,323.65,331.43,12632360.0,332.7999,323.65,331.43,327.4,12632360.0,1.0,0.0,CRM,XNYS,2024-12-03T00:00:00+0000
332.0,334.5,330.11,331.01,6063387.0,334.5,330.11,331.01,332.0,6063387.0,1.0,0.0,CRM,XNYS,2024-12-02T00:00:00+0000
329.34,331.99,327.25,329.99,3517586.0,331.99,327.25,329.99,329.34,3517586.0,1.0,0.0,CRM,XNYS,2024-11-29T00:00:00+0000
336.46,337.38,328.88,330.01,7471475.0,337.38,328.88,330.01,336.46,7471475.0,1.0,0.0,CRM,XNYS,2024-11-27T00:00:00+0000
341.98,343.81,339.14,343.18,4492772.0,343.81,339.14,343.18,341.98,4492772.0,1.0,0.0,CRM,XNYS,2024-11-26T00:00:00+0000
345.0,347.85,338.29,339.11,7117192.0,347.85,338.29,339.11,345.0,7117192.0,1.0,0.0,CRM,XNYS,2024-11-25T00:00:00+0000
338.95,342.81,335.78,342.02,5649365.0,342.81,335.78,342.02,338.95,5649365.0,1.0,0.0,CRM,XNYS,2024-11-22T00:00:00+0000
331.35,342.9396,328.6,335.78,8364165.0,342.9396,328.6,335.78,331.35,8364165.0,1.0,0.0,CRM,XNYS,2024-11-21T00:00:00+0000
325.29,327.26,322.01,325.7,3763500.0,327.26,322.01,325.7,325.29,3763500.0,1.0,0.0,CRM,XNYS,2024-11-20T00:00:00+0000
319.0,324.7,316.0001,323.43,5469892.0,324.7,316.0001,323.43,319.0,5469892.0,1.0,0.0,CRM,XNYS,2024-11-19T00:00:00+0000
327.0,327.0,320.205,322.25,4251074.0,327.0,320.205,322.25,327.0,4251074.0,1.0,0.0,CRM,XNYS,2024-11-18T00:00:00+0000
326.93,330.26,324.18,325.26,7093003.0,330.26,324.18,325.26,326.93,7093003.0,1.0,0.0,CRM,XNYS,2024-11-15T00:00:00+0000
342.44,346.0,330.82,331.65,7630619.0,346.0,330.82,331.65,342.44,7630619.0,1.0,0.0,CRM,XNYS,2024-11-14T00:00:00+0000
345.5,348.1906,338.77,341.72,6902936.0,348.1906,338.77,341.72,345.5,6902936.0,1.0,0.0,CRM,XNYS,2024-11-13T00:00:00+0000
339.29,348.86,338.51,341.15,7659675.0,348.86,338.51,341.15,339.29,7659675.0,1.0,0.0,CRM,XNYS,2024-11-12T00:00:00+0000
325.25,344.88,325.25,341.73,13954199.0,344.88,325.25,341.73,325.25,13954199.0,1.0,0.0,CRM,XNYS,2024-11-11T00:00:00+0000
310.03,322.81,309.437,321.95,8484970.0,322.81,309.437,321.95,310.03,8484970.0,1.0,0.0,CRM,XNYS,2024-11-08T00:00:00+0000
307.5,312.19,306.0001,310.78,5722636.0,312.19,306.0001,310.78,307.5,5722636.0,1.0,0.0,CRM,XNYS,2024-11-07T00:00:00+0000
305.0,308.56,303.07,306.9,5874885.0,308.56,303.07,306.9,305.0,5874885.0,1.0,0.0,CRM,XNYS,2024-11-06T00:00:00+0000
297.44,298.81,294.74,297.49,4456064.0,298.81,294.74,297.49,297.44,4456064.0,1.0,0.0,CRM,XNYS,2024-11-05T00:00:00+0000
297.99,300.18,292.92,298.01,5108329.0,300.18,292.92,298.01,297.99,5108329.0,1.0,0.0,CRM,XNYS,2024-11-04T00:00:00+0000
290.23,296.99,290.0,294.72,3527502.0,296.99,290.0,294.72,290.23,3527502.0,1.0,0.0,CRM,XNYS,2024-11-01T00:00:00+0000
292.6,296.09,289.55,291.37,4301838.0,296.09,289.55,291.37,292.6,4301838.0,1.0,0.0,CRM,XNYS,2024-10-31T00:00:00+0000
297.07,299.54,296.35,296.4,2826545.0,299.54,296.35,296.4,297.07,2826545.0,1.0,0.0,CRM,XNYS,2024-10-30T00:00:00+0000
294.0,300.595,292.81,298.89,4280743.0,300.595,292.81,298.89,294.0,4280743.0,1.0,0.0,CRM,XNYS,2024-10-29T00:00:00+0000
293.6,296.07,292.49,293.77,3867816.0,296.07,292.49,293.77,293.6,3867816.0,1.0,0.0,CRM,XNYS,2024-10-28T00:00:00+0000
290.0,294.38,288.83,290.46,3351560.0,294.38,288.83,290.46,290.0,3351560.0,1.0,0.0,CRM,XNYS,2024-10-25T00:00:00+0000
286.56,288.91,285.18,286.76,3210656.0,288.91,285.18,286.76,286.56,3210656.0,1.0,0.0,CRM,XNYS,2024-10-24T00:00:00+0000
287.73,288.3032,282.6176,284.43,3227071.0,288.3032,282.6176,284.43,287.73,3227071.0,1.0,0.0,CRM,XNYS,2024-10-23T00:00:00+0000
289.75,291.942,287.65,288.33,3100125.0,291.942,287.65,288.33,289.75,3100125.0,1.0,0.0,CRM,XNYS,2024-10-22T00:00:00+0000
289.0,292.92,288.04,291.29,2712571.0,292.92,288.04,291.29,289.0,2712571.0,1.0,0.0,CRM,XNYS,2024-10-21T00:00:00+0000
292.04,294.71,290.15,292.94,3087902.0,294.71,290.15,292.94,292.04,3087902.0,1.0,0.0,CRM,XNYS,2024-10-18T00:00:00+0000
291.96,293.34,290.1,291.11,2830025.0,293.34,290.1,291.11,291.96,2830025.0,1.0,0.0,CRM,XNYS,2024-10-17T00:00:00+0000
287.55,290.92,284.23,290.86,3496969.0,290.92,284.23,290.86,287.55,3496969.0,1.0,0.0,CRM,XNYS,2024-10-16T00:00:00+0000
293.46,293.58,288.0004,288.35,3850782.0,293.58,288.0004,288.35,293.46,3850782.0,1.0,0.0,CRM,XNYS,2024-10-15T00:00:00+0000
289.92,292.4499,288.25,291.64,3642540.0,292.4499,288.25,291.64,289.92,3642540.0,1.0,0.0,CRM,XNYS,2024-10-14T00:00:00+0000
289.21,290.24,286.3,288.1,3597035.0,290.24,286.3,288.1,289.21,3597035.0,1.0,0.0,CRM,XNYS,2024-10-11T00:00:00+0000
287.92,290.23,284.62,290.17,3965512.0,290.23,284.62,290.17,287.92,3965512.0,1.0,0.0,CRM,XNYS,2024-10-10T00:00:00+0000
290.82,291.57,287.08,287.92,4850952.0,291.57,287.08,287.92,290.82,4850952.0,1.0,0.0,CRM,XNYS,2024-10-09T00:00:00+0000
286.0,292.63,284.1035,291.57,5211209.0,292.63,284.1035,291.57,286.0,5211209.0,1.0,0.0,CRM,XNYS,2024-10-08T00:00:00+0000
286.58,288.17,283.38,284.57,4794652.0,288.17,283.38,284.57,286.58,4794652.0,1.0,0.0,CRM,XNYS,2024-10-07T00:00:00+0000
178.77,179.62,175.2,175.42,6084201.0,179.62,175.2,175.42,178.77,8127329.0,1.0,0.0,PG,XNYS,2024-12-03T00:00:00+0000
179.12,180.16,178.01,179.7,5728200.0,180.16,178.01,179.7,179.12,5728297.0,1.0,0.0,PG,XNYS,2024-12-02T00:00:00+0000
178.7,179.63,178.28,179.26,3823700.0,179.63,178.28,179.26,178.7,3823708.0,1.0,0.0,PG,XNYS,2024-11-29T00:00:00+0000
180.0,180.43,178.725,179.36,5522912.0,180.43,178.725,179.36,180.0,5522912.0,1.0,0.0,PG,XNYS,2024-11-27T00:00:00+0000
177.2,179.46,177.2,179.31,6175687.0,179.46,177.2,179.31,177.2,6276933.0,1.0,0.0,PG,XNYS,2024-11-26T00:00:00+0000
177.48,178.82,176.904,177.39,6956311.0,178.82,176.904,177.39,177.48,19357005.0,1.0,0.0,PG,XNYS,2024-11-25T00:00:00+0000
174.15,177.4,173.88,176.28,10608900.0,177.4,173.88,176.28,174.145,10609785.0,1.0,0.0,PG,XNYS,2024-11-22T00:00:00+0000
171.66,173.51,170.22,172.75,6237700.0,173.51,170.22,172.75,171.66,6240403.0,1.0,0.0,PG,XNYS,2024-11-21T00:00:00+0000
170.01,171.07,169.51,170.89,7081100.0,171.07,169.505487,170.89,170.01,7081237.0,1.0,0.0,PG,XNYS,2024-11-20T00:00:00+0000
170.69,171.17,169.665,170.76,5682358.0,171.17,169.66,170.76,170.69,5683673.0,1.0,0.0,PG,XNYS,2024-11-19T00:00:00+0000
169.11,171.45,168.8301,170.75,4817779.0,171.45,168.8301,170.75,169.11,6681087.0,1.0,0.0,PG,XNYS,2024-11-18T00:00:00+0000
167.94,170.57,166.88,169.54,9925200.0,170.57,166.88,169.54,167.94,9939416.0,1.0,0.0,PG,XNYS,2024-11-15T00:00:00+0000
166.71,168.04,166.51,167.08,7441800.0,168.04,166.51,167.08,166.71,7444273.0,1.0,0.0,PG,XNYS,2024-11-14T00:00:00+0000
166.06,166.8,165.68,166.58,5412300.0,166.795,165.68,166.58,166.06,5412566.0,1.0,0.0,PG,XNYS,2024-11-13T00:00:00+0000
166.14,167.06,165.57,165.84,6507500.0,167.06,165.57,165.84,166.14,6507823.0,1.0,0.0,PG,XNYS,2024-11-12T00:00:00+0000
167.0,168.5138,165.775,166.03,3887036.0,168.52,165.775,166.03,167.0,6364403.0,1.0,0.0,PG,XNYS,2024-11-11T00:00:00+0000
164.02,167.75,163.93,167.71,7506200.0,167.75,163.93,167.71,164.015,7506566.0,1.0,0.0,PG,XNYS,2024-11-08T00:00:00+0000
161.96,163.95,161.48,163.41,9054200.0,163.9534,161.475,163.41,161.96,9056725.0,1.0,0.0,PG,XNYS,2024-11-07T00:00:00+0000
165.61,166.04,159.81,161.05,8988143.0,166.04,159.81,161.05,165.61,11473688.0,1.0,0.0,PG,XNYS,2024-11-06T00:00:00+0000
164.33,166.32,164.33,165.76,4290970.0,166.32,164.33,165.76,164.33,4397441.0,1.0,0.0,PG,XNYS,2024-11-05T00:00:00+0000
165.72,166.27,164.58,165.08,5130031.0,166.27,164.58,165.08,165.72,5130338.0,1.0,0.0,PG,XNYS,2024-11-04T00:00:00+0000
165.31,166.35,164.99,165.1,5454800.0,166.35,164.985,165.1,165.31,5455095.0,1.0,0.0,PG,XNYS,2024-11-01T00:00:00+0000
165.76,167.04,165.09,165.18,6054300.0,167.04,165.09,165.18,165.76,6056514.0,1.0,0.0,PG,XNYS,2024-10-31T00:00:00+0000
167.09,167.32,165.96,166.16,5479483.0,167.32,165.96,166.16,167.09,5518085.0,1.0,0.0,PG,XNYS,2024-10-30T00:00:00+0000
168.86,168.86,166.83,167.17,5681000.0,168.86,166.83,167.17,168.86,5681358.0,1.0,0.0,PG,XNYS,2024-10-29T00:00:00+0000
169.28,169.66,168.375,169.3,5754043.0,169.66,168.375,169.3,169.28,5754043.0,1.0,0.0,PG,XNYS,2024-10-28T00:00:00+0000
168.92,169.4,168.04,168.22,4877200.0,169.4,168.041,168.22,168.92,4877911.0,1.0,0.0,PG,XNYS,2024-10-25T00:00:00+0000
169.42,169.96,168.93,169.62,5861200.0,169.96,168.93,169.62,169.42,5861303.0,1.0,0.0,PG,XNYS,2024-10-24T00:00:00+0000
169.55,170.17,168.73,169.58,4837800.0,170.1656,168.725,169.58,169.55,4837810.0,1.0,0.0,PG,XNYS,2024-10-23T00:00:00+0000
168.57,170.73,168.57,169.7,7511400.0,170.73,168.57,169.7,168.57,7511671.0,1.0,0.0,PG,XNYS,2024-10-22T00:00:00+0000
170.98,171.48,168.45,169.54,5522200.0,171.48,168.45,169.54,170.975,5522460.0,1.0,0.0,PG,XNYS,2024-10-21T00:00:00+0000
170.3,172.21,168.46,171.28,8371800.0,172.21,168.46,171.28,170.3,8372536.0,1.0,1.01,PG,XNYS,2024-10-18T00:00:00+0000
172.18,173.68,171.76,172.28,7041600.0,173.68,171.76,171.2735,172.18,7045586.0,1.0,0.0,PG,XNYS,2024-10-17T00:00:00+0000
171.88,172.59,170.89,172.38,6117053.0,172.59,170.89,172.38,171.88,6117053.0,1.0,0.0,PG,XNYS,2024-10-16T00:00:00+0000
172.89,174.905,172.815,173.57,7172262.0,174.905,172.815,173.57,172.89,7172262.0,1.0,0.0,PG,XNYS,2024-10-15T00:00:00+0000
171.02,172.84,170.74,172.51,5909158.0,172.84,170.74,172.51,171.02,5909158.0,1.0,0.0,PG,XNYS,2024-10-14T00:00:00+0000
169.46,171.41,168.97,171.09,7036480.0,171.41,168.97,171.09,169.46,7036480.0,1.0,0.0,PG,XNYS,2024-10-11T00:00:00+0000
168.8,169.79,168.37,168.95,6932308.0,169.79,168.37,168.95,168.8,6932308.0,1.0,0.0,PG,XNYS,2024-10-10T00:00:00+0000
168.38,169.805,168.0,169.27,8758806.0,169.805,168.0,169.27,168.38,8758806.0,1.0,0.0,PG,XNYS,2024-10-09T00:00:00+0000
166.85,168.59,166.27,168.16,7472965.0,168.59,166.27,168.16,166.85,7472965.0,1.0,0.0,PG,XNYS,2024-10-08T00:00:00+0000
169.16,169.58,166.87,167.12,6325250.0,169.58,166.87,167.12,169.16,6325281.0,1.0,0.0,PG,XNYS,2024-10-07T00:00:00+0000
610.85,615.75,604.82,605.23,2329878.0,615.75,604.82,605.23,610.85,2329878.0,1.0,0.0,UNH,XNYS,2024-12-03T00:00:00+0000
614.0,614.0,600.77,608.52,3365099.0,614.0,600.77,608.52,614.0,3365099.0,1.0,0.0,UNH,XNYS,2024-12-02T00:00:00+0000
608.8,615.78,606.62,610.2,2010812.0,615.78,606.62,610.2,608.8,2010812.0,1.0,0.0,UNH,XNYS,2024-11-29T00:00:00+0000
611.03,617.45,606.7,608.38,2269792.0,617.45,606.7,608.38,611.03,2269792.0,1.0,0.0,UNH,XNYS,2024-11-27T00:00:00+0000
608.24,608.47,598.88,606.79,2693612.0,608.47,598.88,606.79,608.24,2693612.0,1.0,0.0,UNH,XNYS,2024-11-26T00:00:00+0000
597.58,609.84,595.01,605.83,5146485.0,609.84,595.01,605.83,597.58,5146485.0,1.0,0.0,UNH,XNYS,2024-11-25T00:00:00+0000
598.56,601.26,588.675,590.87,3198124.0,601.26,588.675,590.87,598.56,3198124.0,1.0,0.0,UNH,XNYS,2024-11-22T00:00:00+0000
600.0,604.0,596.73,597.49,2722929.0,604.0,596.73,597.49,600.0,2722929.0,1.0,0.0,UNH,XNYS,2024-11-21T00:00:00+0000
582.71,602.6436,581.55,600.5,3928765.0,602.6436,581.55,600.5,582.71,3928765.0,1.0,0.0,UNH,XNYS,2024-11-20T00:00:00+0000
582.72,586.835,576.77,577.0,3198346.0,586.835,576.77,577.0,582.72,3198346.0,1.0,0.0,UNH,XNYS,2024-11-19T00:00:00+0000
589.44,594.14,585.32,589.65,2577124.0,594.14,585.32,589.65,589.44,2577124.0,1.0,0.0,UNH,XNYS,2024-11-18T00:00:00+0000
591.92,598.93,589.95,592.23,3423919.0,598.93,589.95,592.23,591.92,3423919.0,1.0,0.0,UNH,XNYS,2024-11-15T00:00:00+0000
603.48,606.0,588.99,593.15,3079199.0,606.0,588.99,593.15,603.48,3079199.0,1.0,0.0,UNH,XNYS,2024-11-14T00:00:00+0000
613.0,613.005,603.06,605.87,3409793.0,613.005,603.06,605.87,613.0,3409793.0,1.0,0.0,UNH,XNYS,2024-11-13T00:00:00+0000
619.58,624.48,613.775,614.67,2809603.0,624.48,613.775,614.67,619.58,2809603.0,1.0,0.0,UNH,XNYS,2024-11-12T00:00:00+0000
616.895,630.73,613.9225,625.25,3003242.0,630.73,613.9225,625.25,616.895,3003242.0,1.0,0.0,UNH,XNYS,2024-11-11T00:00:00+0000
609.0,619.8,605.2,615.81,3875838.0,619.8,605.2,615.81,609.0,3875838.0,1.0,0.0,UNH,XNYS,2024-11-08T00:00:00+0000
598.69,607.6418,596.15,605.45,5254274.0,607.6418,596.15,605.45,598.69,5254274.0,1.0,0.0,UNH,XNYS,2024-11-07T00:00:00+0000
